정류소명,District,Longitude,Latitude
현대멤피스2차아파트,방배3동,126.9999954777151,37.478439573373386
신동아아파트앞,방배3동,126.9999954777151,37.478439573373386
방배역.백석예술대학교,방배3동,126.9999954777151,37.478439573373386
방배동대우효령아파트앞,방배3동,126.9999954777151,37.478439573373386
종로교회앞,방배3동,126.9999954777151,37.478439573373386
서울교통공사,방배3동,126.9999954777151,37.478439573373386
방배동래미안아트힐.국립국악원,방배3동,126.9999954777151,37.478439573373386
방배그랑자이아파트,방배3동,126.9999954777151,37.478439573373386
성뒤마을.교육연수원,방배3동,126.9999954777151,37.478439573373386
방배동래미안타워,방배3동,126.9999954777151,37.478439573373386
대항병원.연세사랑병원,방배3동,126.9999954777151,37.478439573373386
대항병원.연세사랑병원,방배3동,126.9999954777151,37.478439573373386
방배동래미안타워.동덕여중고,방배3동,126.9999954777151,37.478439573373386
성뒤마을.교육연수원,방배3동,126.9999954777151,37.478439573373386
방배그랑자이아파트,방배3동,126.9999954777151,37.478439573373386
방배동래미안아트힐.국립국악원,방배3동,126.9999954777151,37.478439573373386
서문여고입구,방배4동,126.99248289849378,37.48906042373039
방배동고개,방배4동,126.99248289849378,37.48906042373039
예술의전당,서초3동,127.01200750943013,37.48370806396488
방배열린문화센터(방배4동주민센터),방배4동,126.99248289849378,37.48906042373039
방배열린문화센터(방배4동주민센터),방배4동,126.99248289849378,37.48906042373039
양재역.양재1동민원분소,양재1동,127.02672880394384,37.47163933132787
양재노인종합복지관,양재1동,127.02672880394384,37.47163933132787
블랙야크양재사옥,양재1동,127.02672880394384,37.47163933132787
현대빌라.에코맘코리아,양재1동,127.02672880394384,37.47163933132787
현대빌라.에코맘코리아,양재1동,127.02672880394384,37.47163933132787
우성아파트.양재초등학교,양재1동,127.02672880394384,37.47163933132787
우성아파트.양재초등학교,양재1동,127.02672880394384,37.47163933132787
코오롱아파트.양재1동주민센터,양재1동,127.02672880394384,37.47163933132787
우면코오롱아파트,양재1동,127.02672880394384,37.47163933132787
우면주공아파트.우면한라아파트,양재1동,127.02672880394384,37.47163933132787
우면주공아파트.양재1동주민센터,양재1동,127.02672880394384,37.47163933132787
서울시품질시험소한국교원단체총연합회,양재1동,127.02672880394384,37.47163933132787
서울시품질시험소한국교원단체총연합회,양재1동,127.02672880394384,37.47163933132787
네이처힐3.4단지,양재1동,127.02672880394384,37.47163933132787
성촌마을입구,양재1동,127.02672880394384,37.47163933132787
송동마을.서초힐스아파트,양재1동,127.02672880394384,37.47163933132787
송동마을.서초힐스아파트,양재1동,127.02672880394384,37.47163933132787
식유촌우면성당.서초호반써밋,양재1동,127.02672880394384,37.47163933132787
식유촌우면성당.서초호반써밋,양재1동,127.02672880394384,37.47163933132787
양재역,양재1동,127.02672880394384,37.47163933132787
양재역,양재1동,127.02672880394384,37.47163933132787
일동제약사거리,양재1동,127.02672880394384,37.47163933132787
일동제약사거리,양재1동,127.02672880394384,37.47163933132787
양재2동주민센터.양재꽃시장,양재2동,127.0412886879359,37.470633217194234
매헌시민의숲,양재2동,127.0412886879359,37.470633217194234
언남고교,양재2동,127.0412886879359,37.470633217194234
매헌시민의숲.양재꽃시장,양재2동,127.0412886879359,37.470633217194234
매헌시민의숲.양재꽃시장,양재2동,127.0412886879359,37.470633217194234
AT센터.양재꽃시장,양재2동,127.0412886879359,37.470633217194234
양곡도매시장,양재2동,127.0412886879359,37.470633217194234
양곡도매시장,양재2동,127.0412886879359,37.470633217194234
하나로마트.코트라,양재2동,127.0412886879359,37.470633217194234
코트라,내곡동,127.0769169347293,37.45824631311163
구룡사앞,양재2동,127.0412886879359,37.470633217194234
구룡사,양재2동,127.0412886879359,37.470633217194234
구룡사입구,양재2동,127.0412886879359,37.470633217194234
동원산업앞,양재2동,127.0412886879359,37.470633217194234
언남고포이성당앞,양재2동,127.0412886879359,37.470633217194234
양재119안전센터앞,양재2동,127.0412886879359,37.470633217194234
소방서앞,양재2동,127.0412886879359,37.470633217194234
꽃마을,내곡동,127.0769169347293,37.45824631311163
꽃마을,내곡동,127.0769169347293,37.45824631311163
개나리골입구,양재2동,127.0412886879359,37.470633217194234
개나리골입구,내곡동,127.0769169347293,37.45824631311163
새원마을,내곡동,127.0769169347293,37.45824631311163
새원마을,내곡동,127.0769169347293,37.45824631311163
본마을,내곡동,127.0769169347293,37.45824631311163
본마을,내곡동,127.0769169347293,37.45824631311163
청계산.원터골,양재2동,127.0412886879359,37.470633217194234
청계산.원터골,양재2동,127.0412886879359,37.470633217194234
관현사입구,양재2동,127.0412886879359,37.470633217194234
관현사입구,내곡동,127.0769169347293,37.45824631311163
새쟁이마을,내곡동,127.0769169347293,37.45824631311163
새쟁이마을,내곡동,127.0769169347293,37.45824631311163
옛골,내곡동,127.0769169347293,37.45824631311163
염곡마을.서초50플러스센터,내곡동,127.0769169347293,37.45824631311163
염곡마을.서초50플러스센터,내곡동,127.0769169347293,37.45824631311163
탑성마을,내곡동,127.0769169347293,37.45824631311163
탑성마을,내곡동,127.0769169347293,37.45824631311163
안골마을,내곡동,127.0769169347293,37.45824631311163
서울특별시어린이병원.강동송파과학화예비군훈련장,내곡동,127.0769169347293,37.45824631311163
