시군구명,행정동명,총생활인구수,총노인시설수,입소정원,총노인생활인구수,노인생활인구비율,국민기초생활보장 수급권자,저소득노인,normal,Total bus,Total subway,Total Transportation,전체인구,65세이상 인구,고령자 비율
서초구,반포1동,31075.570248655917,0.0,29.0,2053.2931170698926,15.134502711917545,126.0,15.0,595.0,22.0,4.0,26.0,34443,4141,8.317556145858488
서초구,반포2동,20761.964620564515,0.0,29.0,1701.091151075269,12.20508648665932,5.0,0.0,212.0,21.0,3.0,24.0,15742,2104,7.481939163498099
서초구,반포3동,26330.38934247312,0.0,29.0,2525.7024932795703,10.424976580786314,7.0,9.0,443.0,15.0,1.0,16.0,22773,3273,6.957836846929423
서초구,반포4동,42794.56373064516,0.0,29.0,3895.099348387097,10.986770786312743,31.0,6.0,402.0,33.0,1.0,34.0,19486,3008,6.478058510638298
서초구,방배본동,16606.66226572581,0.0,29.0,1841.0163115591395,9.02037758245704,75.0,17.0,441.0,21.0,0.0,21.0,20778,3207,6.478952291861553
서초구,방배1동,19631.55020134409,0.0,29.0,1996.0189634408603,9.835352549708253,109.0,28.0,406.0,23.0,2.0,25.0,16883,2996,5.635180240320428
서초구,방배2동,19778.22114435484,0.0,29.0,2218.594147043011,8.914754044003798,203.0,46.0,489.0,35.0,4.0,39.0,18553,3552,5.223254504504505
서초구,방배3동,18858.1303280914,0.0,29.0,2212.374548655914,8.523932052801953,36.0,17.0,329.0,44.0,0.0,44.0,17321,3305,5.240847201210287
서초구,방배4동,26075.868924462367,0.0,29.0,2736.1056014784945,9.530286005909966,111.0,21.0,521.0,28.0,2.0,30.0,23429,3604,6.500832408435072
서초구,양재1동,51607.288070430106,0.0,29.0,4647.790938037634,11.103616483279144,579.0,133.0,833.0,73.0,3.0,76.0,42683,7268,5.8727297743533295
서초구,양재2동,37225.63197755376,0.0,29.0,2605.3846924731183,14.28795988749667,239.0,45.0,522.0,48.0,3.0,51.0,21766,3090,7.044012944983819
서초구,내곡동,25528.32398306452,10.0,25.0,2410.240033064516,10.591610641619939,149.0,51.0,412.0,63.0,0.0,63.0,17455,3442,5.071179546775131
강남구,신사동,35078.212047446235,24.0,21.0,2748.379257258064,12.763235625072433,347.0,32.0,638.0,34.0,2.0,36.0,15876,3078,5.157894736842105
관악구,신사동,19407.4321186828,24.0,21.0,1990.876255376344,9.748186039324743,347.0,32.0,638.0,34.0,2.0,36.0,15876,3078,5.157894736842105
강남구,신사동,35078.212047446235,24.0,21.0,2748.379257258064,12.763235625072433,59.0,7.0,496.0,34.0,2.0,36.0,15876,3078,5.157894736842105
관악구,신사동,19407.4321186828,24.0,21.0,1990.876255376344,9.748186039324743,59.0,7.0,496.0,34.0,2.0,36.0,15876,3078,5.157894736842105
강남구,논현1동,40786.36371491935,0.0,29.0,2520.283010752688,16.183247492803762,153.0,4.0,652.0,18.0,3.0,21.0,22080,2981,7.406910432740691
강남구,논현2동,44684.99481962365,0.0,29.0,2981.156842204301,14.989145886931283,80.0,3.0,584.0,26.0,4.0,30.0,20814,3192,6.5206766917293235
강남구,삼성1동,37552.51820201613,0.0,29.0,2013.5610052419356,18.649804055727667,21.0,3.0,328.0,34.0,7.0,41.0,12739,2214,5.753839205058717
강남구,삼성2동,39089.71336975807,0.0,29.0,2694.5810405913976,14.50678705925237,96.0,13.0,663.0,22.0,2.0,24.0,31062,3912,7.940184049079755
강남구,대치1동,29292.31897782258,0.0,29.0,1937.6527931451615,15.11742407176873,2.0,2.0,208.0,16.0,6.0,22.0,23846,2690,8.864684014869889
강남구,대치4동,39571.49501129032,0.0,29.0,1905.159024596774,20.770704440100797,105.0,7.0,449.0,15.0,2.0,17.0,19491,2085,9.348201438848921
강남구,역삼1동,99278.99139744624,0.0,29.0,4538.236723790323,21.876115645754307,197.0,8.0,878.0,51.0,9.0,60.0,35556,3695,9.622733423545332
강남구,역삼2동,52170.14617862903,0.0,29.0,2994.852710215054,17.41993721450255,81.0,6.0,644.0,26.0,1.0,27.0,37269,3906,9.54147465437788
강남구,도곡1동,36389.65696532258,0.0,29.0,3444.007951075269,10.56607809339151,33.0,7.0,437.0,21.0,3.0,24.0,21274,3124,6.809859154929577
강남구,도곡2동,28596.438544623656,0.0,29.0,2657.9125606182797,10.758983936616634,16.0,2.0,643.0,20.0,3.0,23.0,32846,5129,6.4039773835055565
강남구,개포1동,8277.465083198926,0.0,29.0,898.5911142473118,9.211603533529697,57.0,15.0,335.0,15.0,0.0,15.0,6922,1677,4.127608825283244
강남구,개포4동,16339.4462672043,0.0,29.0,1440.5510495967742,11.342497214366604,143.0,14.0,621.0,28.0,0.0,28.0,23639,3493,6.767535070140281
강남구,일원본동,24230.04316532258,0.0,29.0,3026.789591935484,8.005195745974747,22.0,4.0,477.0,27.0,6.0,33.0,23015,3383,6.803133313626958
강남구,일원1동,14498.103771505375,0.0,29.0,1943.239654301075,7.4607904070997915,417.0,30.0,1011.0,15.0,2.0,17.0,14987,3386,4.426166568222091
강남구,수서동,22569.408954166665,9.0,22.0,3601.2814178763438,6.267049512469293,1067.0,27.0,2051.0,17.0,4.0,21.0,14402,4935,2.918338399189463
강남구,세곡동,46126.68172405913,10.0,29.0,4737.511434543011,9.73647923838913,359.0,32.0,1327.0,65.0,0.0,65.0,43382,6904,6.283603707995365
강남구,압구정동,39770.21674435484,8.0,20.0,3530.8015633064515,11.263792663304379,28.0,4.0,780.0,25.0,4.0,29.0,25902,5287,4.89918668432003
강남구,청담동,39833.06281733871,16.0,18.0,2876.250984543011,13.848952345049794,47.0,4.0,566.0,26.0,2.0,28.0,25489,3821,6.6707668149699035
강남구,대치2동,48110.51921532258,0.0,29.0,3491.600806854839,13.778928885819433,33.0,4.0,557.0,33.0,5.0,38.0,37098,5342,6.944590041183077
강남구,개포2동,33725.94314126344,0.0,29.0,3591.6165049731185,9.390184919399088,55.0,5.0,590.0,35.0,7.0,42.0,29032,3918,7.409903011740684
송파구,풍납1동,14153.254493010754,0.0,29.0,1914.3381487903225,7.39328864231967,214.0,10.0,758.0,6.0,0.0,6.0,12910,2829,4.56344998232591
송파구,풍납2동,34239.54168104839,0.0,29.0,3834.791071908602,8.92865896446534,164.0,9.0,812.0,25.0,2.0,27.0,24426,4030,6.0610421836228285
송파구,거여1동,11891.430529166666,0.0,29.0,1495.4162766129032,7.951919953754007,187.0,18.0,627.0,7.0,1.0,8.0,12255,2500,4.902
송파구,거여2동,17019.237090994626,0.0,29.0,2230.2691684139786,7.631023793911653,352.0,16.0,1128.0,10.0,0.0,10.0,23745,4283,5.544011207097829
송파구,마천1동,11745.174076344088,0.0,29.0,1609.555433064516,7.297154130306555,493.0,22.0,1292.0,13.0,2.0,15.0,18618,4320,4.309722222222222
송파구,마천2동,13681.408904838709,0.0,29.0,2102.6759272849463,6.506665495764083,407.0,16.0,1517.0,12.0,0.0,12.0,18150,4193,4.3286429763892205
송파구,방이1동,17522.919028629032,0.0,29.0,1809.1291951612902,9.685830661235226,75.0,8.0,370.0,10.0,1.0,11.0,15460,2331,6.632346632346632
송파구,방이2동,36015.63605349462,0.0,29.0,2739.31374516129,13.14768566291921,231.0,12.0,919.0,13.0,4.0,17.0,26354,3634,7.252063841496973
송파구,오륜동,21649.32356330645,0.0,29.0,2692.686876075269,8.040044966112609,8.0,1.0,302.0,25.0,6.0,31.0,17804,3066,5.806914546640574
송파구,오금동,35420.49544583333,16.0,20.0,4007.665402553763,8.838186796548108,336.0,18.0,1389.0,39.0,4.0,43.0,38037,6820,5.577272727272727
송파구,송파1동,27980.098507123654,0.0,29.0,2472.4748654569894,11.316636176178912,160.0,8.0,715.0,14.0,3.0,17.0,24008,3632,6.610132158590308
송파구,송파2동,17414.296367069892,0.0,29.0,1806.0664192204304,9.642112926603547,91.0,5.0,427.0,15.0,1.0,16.0,18947,3026,6.261401189689359
송파구,석촌동,27281.34649771505,3.0,30.0,2408.2174883064517,11.328439657208996,266.0,17.0,1224.0,19.0,3.0,22.0,31602,4687,6.742479197781097
송파구,삼전동,28343.26202956989,2.0,50.0,2589.5046884408603,10.94543761827879,309.0,15.0,1141.0,14.0,2.0,16.0,29912,4160,7.190384615384615
송파구,가락본동,36614.227119489246,0.0,29.0,3202.007275537634,11.434773243399805,184.0,10.0,867.0,26.0,3.0,29.0,25883,4006,6.461058412381428
송파구,가락1동,30289.938875672044,0.0,29.0,3021.6533611559144,10.024293079099191,47.0,13.0,464.0,10.0,1.0,11.0,27521,3815,7.213892529488859
송파구,가락2동,25436.76225981183,0.0,29.0,2974.7476474462364,8.550897512818876,127.0,8.0,725.0,22.0,2.0,24.0,31670,4513,7.017504985597164
송파구,문정1동,20719.92243669355,0.0,29.0,1952.8227788978497,10.610242086784561,109.0,9.0,504.0,16.0,1.0,17.0,19916,3208,6.208229426433915
송파구,문정2동,39551.12723736559,0.0,29.0,2778.625720967742,14.234060722503745,31.0,8.0,497.0,32.0,3.0,35.0,28841,4173,6.911334771147855
송파구,잠실본동,35986.654135080644,0.0,29.0,3131.688256317204,11.491135512127938,295.0,10.0,1017.0,13.0,0.0,13.0,16713,3010,5.55249169435216
송파구,잠실4동,19997.0762719086,0.0,29.0,1919.2324080645162,10.419309400926075,10.0,3.0,376.0,9.0,2.0,11.0,9427,2237,4.214126061689763
송파구,잠실6동,39964.74564637097,0.0,29.0,3310.0429219086027,12.073784717971847,10.0,3.0,347.0,15.0,4.0,19.0,34876,3923,8.89013510068825
송파구,잠실7동,9780.089784946236,0.0,29.0,1497.5793333333334,6.530598791836672,4.0,0.0,256.0,4.0,1.0,5.0,34143,6077,5.618397235478032
송파구,잠실2동,29969.87951680108,0.0,29.0,2202.1925598118282,13.60910942291165,12.0,4.0,486.0,8.0,2.0,10.0,29102,4623,6.295046506597448
송파구,잠실3동,48109.393314650544,0.0,29.0,4225.783579435484,11.3847272133793,22.0,6.0,700.0,27.0,1.0,28.0,44613,3583,12.451297795143734
송파구,장지동,31531.141359543013,15.0,22.0,3158.414076612903,9.983219614242964,338.0,18.0,962.0,44.0,1.0,45.0,28358,3917,7.239724278784784
송파구,위례동,44326.01069045698,0.0,29.0,2613.0064840053765,16.96360531892418,185.0,21.0,469.0,62.0,0.0,62.0,21223,2977,7.128988915015116
강동구,강일동,49240.01225752688,13.0,25.0,5506.385605241936,8.942347265082866,586.0,76.0,585.0,48.0,1.0,49.0,33057,5784,5.715248962655601
강동구,명일1동,25362.55620672043,0.0,29.0,3259.316941129032,7.781555664830437,129.0,18.0,618.0,23.0,1.0,24.0,25641,4268,6.007731958762887
강동구,명일2동,15719.415890994624,0.0,29.0,1844.3181434139785,8.523158516402567,53.0,7.0,291.0,13.0,1.0,14.0,17327,2792,6.205945558739255
강동구,고덕1동,24721.726901612907,0.0,29.0,2080.058266263441,11.885112692550834,130.0,19.0,291.0,22.0,1.0,23.0,23919,3015,7.933333333333334
강동구,고덕2동,21308.430646639787,0.0,29.0,2232.0945055107527,9.546383718983236,200.0,18.0,400.0,20.0,2.0,22.0,22764,3165,7.1924170616113745
강동구,암사2동,14839.654079569891,0.0,29.0,1602.6524111559138,9.259433908608283,50.0,5.0,408.0,7.0,1.0,8.0,15069,2524,5.970285261489699
강동구,암사3동,15306.338869623658,0.0,29.0,1531.1800862903226,9.996432821110677,50.0,10.0,325.0,10.0,0.0,10.0,17481,2819,6.201135154310039
강동구,천호1동,31350.55332903226,0.0,29.0,4047.4697168010753,7.745716589032376,519.0,60.0,914.0,17.0,1.0,18.0,26670,5453,4.890885750962773
강동구,천호3동,26033.069990994623,0.0,29.0,3035.544970564516,8.576077852061369,509.0,52.0,860.0,12.0,2.0,14.0,26679,4826,5.528180687940323
강동구,성내1동,23319.562196505376,0.0,29.0,2834.1972284946232,8.227924987736829,77.0,8.0,470.0,21.0,0.0,21.0,19900,3193,6.232383338553085
강동구,성내2동,23714.998514247312,0.0,29.0,2918.285071639785,8.12634747191502,342.0,45.0,907.0,18.0,1.0,19.0,23528,4469,5.264712463638398
강동구,성내3동,26286.068053494622,0.0,29.0,3063.767843548387,8.579654006372326,180.0,37.0,657.0,15.0,1.0,16.0,23071,4098,5.629819424109321
강동구,둔촌1동,4584.767637634409,0.0,29.0,548.4009252688172,8.360247815750913,1.0,0.0,1.0,9.0,1.0,10.0,73,11,6.636363636363637
강동구,둔촌2동,27026.214897446232,0.0,29.0,3979.3225360215056,6.79166231256711,169.0,31.0,634.0,30.0,3.0,33.0,24277,4250,5.712235294117647
강동구,암사1동,25105.689554569894,0.0,29.0,3103.788529973119,8.088724251709033,547.0,72.0,1095.0,15.0,0.0,15.0,34271,6303,5.437252102173568
강동구,천호2동,43363.50955040323,0.0,29.0,5166.347522446236,8.393455794834114,658.0,55.0,1086.0,26.0,0.0,26.0,33825,6140,5.508957654723127
강동구,길동,55177.68653346774,13.0,20.0,7357.37310577957,7.499645014621185,461.0,52.0,1401.0,36.0,1.0,37.0,45374,8478,5.351969804199103
